sampleDate,sampleTime,Temperature
10/4/2017,18:30:00,45.354
10/4/2017,18:45:00,45.354
10/4/2017,19:00:00,45.307
10/4/2017,19:15:00,45.307
10/4/2017,19:30:00,45.307
10/4/2017,19:45:00,45.262
10/4/2017,20:00:00,45.262
10/4/2017,20:15:00,45.217
10/4/2017,20:30:00,45.172
10/4/2017,20:45:00,45.082
10/4/2017,21:00:00,45.036
10/4/2017,21:15:00,44.991
10/4/2017,21:30:00,44.946
10/4/2017,21:45:00,44.856
10/4/2017,22:00:00,44.856
10/4/2017,22:15:00,44.809
10/4/2017,22:30:00,44.719
10/4/2017,22:45:00,44.674
10/4/2017,23:00:00,44.627
10/4/2017,23:15:00,44.627
10/4/2017,23:30:00,44.582
10/4/2017,23:45:00,44.582
10/5/2017,0:00:00,44.582
10/5/2017,0:15:00,44.582
10/5/2017,0:30:00,44.537
10/5/2017,0:45:00,44.537
10/5/2017,1:00:00,44.537
10/5/2017,1:15:00,44.537
10/5/2017,1:30:00,44.492
10/5/2017,1:45:00,44.492
10/5/2017,2:00:00,44.492
10/5/2017,2:15:00,44.445
10/5/2017,2:30:00,44.4
10/5/2017,2:45:00,44.4
10/5/2017,3:00:00,44.355
10/5/2017,3:15:00,44.31
10/5/2017,3:30:00,44.263
10/5/2017,3:45:00,44.263
10/5/2017,4:00:00,44.218
10/5/2017,4:15:00,44.173
10/5/2017,4:30:00,44.173
10/5/2017,4:45:00,44.127
10/5/2017,5:00:00,44.082
10/5/2017,5:15:00,44.037
10/5/2017,5:30:00,43.99
10/5/2017,5:45:00,43.99
10/5/2017,6:00:00,43.945
10/5/2017,6:15:00,43.9
10/5/2017,6:30:00,43.9
10/5/2017,6:45:00,43.853
10/5/2017,7:00:00,43.808
10/5/2017,7:15:00,43.808
10/5/2017,7:30:00,43.763
10/5/2017,7:45:00,43.763
10/5/2017,8:00:00,43.716
10/5/2017,8:15:00,43.671
10/5/2017,8:30:00,43.671
10/5/2017,8:45:00,43.624
10/5/2017,9:00:00,43.624
10/5/2017,9:15:00,43.624
10/5/2017,9:30:00,43.579
10/5/2017,9:45:00,43.579
10/5/2017,10:00:00,43.579
10/5/2017,10:15:00,43.579
10/5/2017,10:30:00,43.579
10/5/2017,10:45:00,43.624
10/5/2017,11:00:00,43.624
10/5/2017,11:15:00,43.671
10/5/2017,11:30:00,43.716
10/5/2017,11:45:00,43.763
10/5/2017,12:00:00,43.853
10/5/2017,12:15:00,43.9
10/5/2017,12:30:00,43.945
10/5/2017,12:45:00,44.037
10/5/2017,13:00:00,44.127
10/5/2017,13:15:00,44.173
10/5/2017,13:30:00,44.31
10/5/2017,13:45:00,44.4
10/5/2017,14:00:00,44.492
10/5/2017,14:15:00,44.537
10/5/2017,14:30:00,44.582
10/5/2017,14:45:00,44.627
10/5/2017,15:00:00,44.719
10/5/2017,15:15:00,44.809
10/5/2017,15:30:00,44.809
10/5/2017,15:45:00,44.856
10/5/2017,16:00:00,44.901
10/5/2017,16:15:00,44.946
10/5/2017,16:30:00,44.991
10/5/2017,16:45:00,44.991
10/5/2017,17:00:00,45.036
10/5/2017,17:15:00,45.036
10/5/2017,17:30:00,45.082
10/5/2017,17:45:00,45.082
10/5/2017,18:00:00,45.082
10/5/2017,18:15:00,45.127
10/5/2017,18:30:00,45.127
10/5/2017,18:45:00,45.127
10/5/2017,19:00:00,45.127
10/5/2017,19:15:00,45.127
10/5/2017,19:30:00,45.082
10/5/2017,19:45:00,45.036
10/5/2017,20:00:00,45.036
10/5/2017,20:15:00,44.991
10/5/2017,20:30:00,44.946
10/5/2017,20:45:00,44.901
10/5/2017,21:00:00,44.901
10/5/2017,21:15:00,44.856
10/5/2017,21:30:00,44.809
10/5/2017,21:45:00,44.809
10/5/2017,22:00:00,44.809
10/5/2017,22:15:00,44.764
10/5/2017,22:30:00,44.764
10/5/2017,22:45:00,44.764
10/5/2017,23:00:00,44.719
10/5/2017,23:15:00,44.674
10/5/2017,23:30:00,44.674
10/5/2017,23:45:00,44.627
10/6/2017,0:00:00,44.627
10/6/2017,0:15:00,44.582
10/6/2017,0:30:00,44.492
10/6/2017,0:45:00,44.445
10/6/2017,1:00:00,44.4
10/6/2017,1:15:00,44.31
10/6/2017,1:30:00,44.263
10/6/2017,1:45:00,44.218
10/6/2017,2:00:00,44.127
10/6/2017,2:15:00,44.037
10/6/2017,2:30:00,43.99
10/6/2017,2:45:00,43.945
10/6/2017,3:00:00,43.9
10/6/2017,3:15:00,43.853
10/6/2017,3:30:00,43.808
10/6/2017,3:45:00,43.808
10/6/2017,4:00:00,43.763
10/6/2017,4:15:00,43.763
10/6/2017,4:30:00,43.716
10/6/2017,4:45:00,43.716
10/6/2017,5:00:00,43.716
10/6/2017,5:15:00,43.716
10/6/2017,5:30:00,43.716
10/6/2017,5:45:00,43.671
10/6/2017,6:00:00,43.671
10/6/2017,6:15:00,43.624
10/6/2017,6:30:00,43.579
10/6/2017,6:45:00,43.488
10/6/2017,7:00:00,43.488
10/6/2017,7:15:00,43.443
10/6/2017,7:30:00,43.396
10/6/2017,7:45:00,43.351
10/6/2017,8:00:00,43.306
10/6/2017,8:15:00,43.259
10/6/2017,8:30:00,43.259
10/6/2017,8:45:00,43.214
10/6/2017,9:00:00,43.167
10/6/2017,9:15:00,43.122
10/6/2017,9:30:00,43.075
10/6/2017,9:45:00,43.03
10/6/2017,10:00:00,42.984
10/6/2017,10:15:00,42.939
10/6/2017,10:30:00,42.892
10/6/2017,10:45:00,42.892
10/6/2017,11:00:00,42.892
10/6/2017,11:15:00,42.892
10/6/2017,11:30:00,42.939
10/6/2017,11:45:00,43.03
10/6/2017,12:00:00,43.075
10/6/2017,12:15:00,43.122
10/6/2017,12:30:00,43.214
10/6/2017,12:45:00,43.259
10/6/2017,13:00:00,43.306
10/6/2017,13:15:00,43.351
10/6/2017,13:30:00,43.396
10/6/2017,13:45:00,43.443
10/6/2017,14:00:00,43.534
10/6/2017,14:15:00,43.579
10/6/2017,14:30:00,43.671
10/6/2017,14:45:00,43.716
10/6/2017,15:00:00,43.808
10/6/2017,15:15:00,43.853
10/6/2017,15:30:00,43.945
10/6/2017,15:45:00,43.99
10/6/2017,16:00:00,44.037
10/6/2017,16:15:00,44.082
10/6/2017,16:30:00,44.127
10/6/2017,16:45:00,44.173
10/6/2017,17:00:00,44.218
10/6/2017,17:15:00,44.263
10/6/2017,17:30:00,44.263
10/6/2017,17:45:00,44.263
10/6/2017,18:00:00,44.263
10/6/2017,18:15:00,44.263
10/6/2017,18:30:00,44.218
10/6/2017,18:45:00,44.218
10/6/2017,19:00:00,44.173
10/6/2017,19:15:00,44.127
10/6/2017,19:30:00,44.082
10/6/2017,19:45:00,43.99
10/6/2017,20:00:00,43.945
10/6/2017,20:15:00,43.853
10/6/2017,20:30:00,43.763
10/6/2017,20:45:00,43.671
10/6/2017,21:00:00,43.624
10/6/2017,21:15:00,43.534
10/6/2017,21:30:00,43.443
10/6/2017,21:45:00,43.396
10/6/2017,22:00:00,43.306
10/6/2017,22:15:00,43.214
10/6/2017,22:30:00,43.167
10/6/2017,22:45:00,43.075
10/6/2017,23:00:00,43.03
10/6/2017,23:15:00,42.939
10/6/2017,23:30:00,42.847
10/6/2017,23:45:00,42.8
10/7/2017,0:00:00,42.708
10/7/2017,0:15:00,42.663
10/7/2017,0:30:00,42.57
10/7/2017,0:45:00,42.478
10/7/2017,1:00:00,42.433
10/7/2017,1:15:00,42.341
10/7/2017,1:30:00,42.247
10/7/2017,1:45:00,42.202
10/7/2017,2:00:00,42.109
10/7/2017,2:15:00,42.064
10/7/2017,2:30:00,41.97
10/7/2017,2:45:00,41.878
10/7/2017,3:00:00,41.787
10/7/2017,3:15:00,41.74
10/7/2017,3:30:00,41.648
10/7/2017,3:45:00,41.554
10/7/2017,4:00:00,41.463
10/7/2017,4:15:00,41.416
10/7/2017,4:30:00,41.322
10/7/2017,4:45:00,41.23
10/7/2017,5:00:00,41.137
10/7/2017,5:15:00,41.09
10/7/2017,5:30:00,40.998
10/7/2017,5:45:00,40.905
10/7/2017,6:00:00,40.811
10/7/2017,6:15:00,40.719
10/7/2017,6:30:00,40.672
10/7/2017,6:45:00,40.579
10/7/2017,7:00:00,40.532
10/7/2017,7:15:00,40.438
10/7/2017,7:30:00,40.345
10/7/2017,7:45:00,40.298
10/7/2017,8:00:00,40.204
10/7/2017,8:15:00,40.111
10/7/2017,8:30:00,40.064
10/7/2017,8:45:00,40.017
10/7/2017,9:00:00,39.97
10/7/2017,9:15:00,39.924
10/7/2017,9:30:00,39.877
10/7/2017,9:45:00,39.877
10/7/2017,10:00:00,39.83
10/7/2017,10:15:00,39.83
10/7/2017,10:30:00,39.83
10/7/2017,10:45:00,39.83
10/7/2017,11:00:00,39.877
10/7/2017,11:15:00,39.877
10/7/2017,11:30:00,39.924
10/7/2017,11:45:00,39.97
10/7/2017,12:00:00,40.017
10/7/2017,12:15:00,40.064
10/7/2017,12:30:00,40.158
10/7/2017,12:45:00,40.204
10/7/2017,13:00:00,40.298
10/7/2017,13:15:00,40.392
10/7/2017,13:30:00,40.438
10/7/2017,13:45:00,40.485
10/7/2017,14:00:00,40.485
10/7/2017,14:15:00,40.532
10/7/2017,14:30:00,40.579
10/7/2017,14:45:00,40.626
10/7/2017,15:00:00,40.626
10/7/2017,15:15:00,40.672
10/7/2017,15:30:00,40.672
10/7/2017,15:45:00,40.672
10/7/2017,16:00:00,40.672
10/7/2017,16:15:00,40.672
10/7/2017,16:30:00,40.719
10/7/2017,16:45:00,40.719
10/7/2017,17:00:00,40.719
10/7/2017,17:15:00,40.719
10/7/2017,17:30:00,40.764
10/7/2017,17:45:00,40.764
10/7/2017,18:00:00,40.764
10/7/2017,18:15:00,40.764
10/7/2017,18:30:00,40.764
10/7/2017,18:45:00,40.764
10/7/2017,19:00:00,40.764
10/7/2017,19:15:00,40.764
10/7/2017,19:30:00,40.764
10/7/2017,19:45:00,40.764
10/7/2017,20:00:00,40.764
10/7/2017,20:15:00,40.764
10/7/2017,20:30:00,40.764
10/7/2017,20:45:00,40.764
10/7/2017,21:00:00,40.764
10/7/2017,21:15:00,40.719
10/7/2017,21:30:00,40.719
10/7/2017,21:45:00,40.719
10/7/2017,22:00:00,40.719
10/7/2017,22:15:00,40.719
10/7/2017,22:30:00,40.719
10/7/2017,22:45:00,40.719
10/7/2017,23:00:00,40.719
10/7/2017,23:15:00,40.764
10/7/2017,23:30:00,40.764
10/7/2017,23:45:00,40.764
10/8/2017,0:00:00,40.764
10/8/2017,0:15:00,40.811
10/8/2017,0:30:00,40.811
10/8/2017,0:45:00,40.811
10/8/2017,1:00:00,40.811
10/8/2017,1:15:00,40.858
10/8/2017,1:30:00,40.858
10/8/2017,1:45:00,40.905
10/8/2017,2:00:00,40.905
10/8/2017,2:15:00,40.905
10/8/2017,2:30:00,40.905
10/8/2017,2:45:00,40.905
10/8/2017,3:00:00,40.905
10/8/2017,3:15:00,40.905
10/8/2017,3:30:00,40.905
10/8/2017,3:45:00,40.951
10/8/2017,4:00:00,40.951
10/8/2017,4:15:00,40.951
10/8/2017,4:30:00,40.951
10/8/2017,4:45:00,40.998
10/8/2017,5:00:00,40.998
10/8/2017,5:15:00,40.998
10/8/2017,5:30:00,40.998
10/8/2017,5:45:00,41.043
10/8/2017,6:00:00,41.043
10/8/2017,6:15:00,41.043
10/8/2017,6:30:00,41.043
10/8/2017,6:45:00,41.043
10/8/2017,7:00:00,41.09
10/8/2017,7:15:00,41.09
10/8/2017,7:30:00,41.09
10/8/2017,7:45:00,41.09
10/8/2017,8:00:00,41.09
10/8/2017,8:15:00,41.09
10/8/2017,8:30:00,41.09
10/8/2017,8:45:00,41.09
10/8/2017,9:00:00,41.09
10/8/2017,9:15:00,41.09
10/8/2017,9:30:00,41.09
10/8/2017,9:45:00,41.137
10/8/2017,10:00:00,41.137
10/8/2017,10:15:00,41.137
10/8/2017,10:30:00,41.184
10/8/2017,10:45:00,41.23
10/8/2017,11:00:00,41.23
10/8/2017,11:15:00,41.277
10/8/2017,11:30:00,41.322
10/8/2017,11:45:00,41.416
10/8/2017,12:00:00,41.463
10/8/2017,12:15:00,41.508
10/8/2017,12:30:00,41.601
10/8/2017,12:45:00,41.648
10/8/2017,13:00:00,41.74
10/8/2017,13:15:00,41.832
10/8/2017,13:30:00,41.925
10/8/2017,13:45:00,42.017
10/8/2017,14:00:00,42.109
10/8/2017,14:15:00,42.247
10/8/2017,14:30:00,42.386
10/8/2017,14:45:00,42.433
10/8/2017,15:00:00,42.525
10/8/2017,15:15:00,42.616
10/8/2017,15:30:00,42.663
10/8/2017,15:45:00,42.708
10/8/2017,16:00:00,42.755
10/8/2017,16:15:00,42.8
10/8/2017,16:30:00,42.847
10/8/2017,16:45:00,42.847
10/8/2017,17:00:00,42.892
10/8/2017,17:15:00,42.892
10/8/2017,17:30:00,42.939
10/8/2017,17:45:00,42.939
10/8/2017,18:00:00,42.892
10/8/2017,18:15:00,42.892
10/8/2017,18:30:00,42.847
10/8/2017,18:45:00,42.847
10/8/2017,19:00:00,42.8
10/8/2017,19:15:00,42.755
10/8/2017,19:30:00,42.708
10/8/2017,19:45:00,42.663
10/8/2017,20:00:00,42.616
10/8/2017,20:15:00,42.616
10/8/2017,20:30:00,42.57
10/8/2017,20:45:00,42.478
10/8/2017,21:00:00,42.433
10/8/2017,21:15:00,42.386
10/8/2017,21:30:00,42.294
10/8/2017,21:45:00,42.202
10/8/2017,22:00:00,42.156
10/8/2017,22:15:00,42.109
10/8/2017,22:30:00,42.017
10/8/2017,22:45:00,41.97
10/8/2017,23:00:00,41.925
10/8/2017,23:15:00,41.832
10/8/2017,23:30:00,41.787
10/8/2017,23:45:00,41.693
10/9/2017,0:00:00,41.648
10/9/2017,0:15:00,41.601
10/9/2017,0:30:00,41.508
10/9/2017,0:45:00,41.463
10/9/2017,1:00:00,41.369
10/9/2017,1:15:00,41.322
10/9/2017,1:30:00,41.277
10/9/2017,1:45:00,41.184
10/9/2017,2:00:00,41.137
10/9/2017,2:15:00,41.09
10/9/2017,2:30:00,41.043
10/9/2017,2:45:00,40.998
10/9/2017,3:00:00,40.905
10/9/2017,3:15:00,40.858
10/9/2017,3:30:00,40.811
10/9/2017,3:45:00,40.764
10/9/2017,4:00:00,40.719
10/9/2017,4:15:00,40.626
10/9/2017,4:30:00,40.579
10/9/2017,4:45:00,40.532
10/9/2017,5:00:00,40.485
10/9/2017,5:15:00,40.438
10/9/2017,5:30:00,40.392
10/9/2017,5:45:00,40.345
10/9/2017,6:00:00,40.298
10/9/2017,6:15:00,40.251
10/9/2017,6:30:00,40.204
10/9/2017,6:45:00,40.158
10/9/2017,7:00:00,40.111
10/9/2017,7:15:00,40.064
10/9/2017,7:30:00,40.017
10/9/2017,7:45:00,39.97
10/9/2017,8:00:00,39.924
10/9/2017,8:15:00,39.877
10/9/2017,8:30:00,39.783
10/9/2017,8:45:00,39.736
10/9/2017,9:00:00,39.69
10/9/2017,9:15:00,39.643
10/9/2017,9:30:00,39.596
10/9/2017,9:45:00,39.502
10/9/2017,10:00:00,39.502
10/9/2017,10:15:00,39.454
10/9/2017,10:30:00,39.407
10/9/2017,10:45:00,39.407
10/9/2017,11:00:00,39.407
10/9/2017,11:15:00,39.407
10/9/2017,11:30:00,39.407
10/9/2017,11:45:00,39.407
10/9/2017,12:00:00,39.454
10/9/2017,12:15:00,39.502
10/9/2017,12:30:00,39.549
10/9/2017,12:45:00,39.643
10/9/2017,13:00:00,39.69
10/9/2017,13:15:00,39.783
10/9/2017,13:30:00,39.83
10/9/2017,13:45:00,39.924
10/9/2017,14:00:00,40.017
10/9/2017,14:15:00,40.111
10/9/2017,14:30:00,40.204
10/9/2017,14:45:00,40.298
10/9/2017,15:00:00,40.392
10/9/2017,15:15:00,40.485
10/9/2017,15:30:00,40.579
10/9/2017,15:45:00,40.672
10/9/2017,16:00:00,40.764
10/9/2017,16:15:00,40.811
10/9/2017,16:30:00,40.905
10/9/2017,16:45:00,40.998
10/9/2017,17:00:00,41.043
10/9/2017,17:15:00,41.09
10/9/2017,17:30:00,41.137
10/9/2017,17:45:00,41.184
10/9/2017,18:00:00,41.184
10/9/2017,18:15:00,41.23
10/9/2017,18:30:00,41.23
10/9/2017,18:45:00,41.23
10/9/2017,19:00:00,41.23
10/9/2017,19:15:00,41.23
10/9/2017,19:30:00,41.23
10/9/2017,19:45:00,41.23
10/9/2017,20:00:00,41.23
10/9/2017,20:15:00,41.23
10/9/2017,20:30:00,41.23
10/9/2017,20:45:00,41.23
10/9/2017,21:00:00,41.184
10/9/2017,21:15:00,41.184
10/9/2017,21:30:00,41.184
10/9/2017,21:45:00,41.184
10/9/2017,22:00:00,41.137
10/9/2017,22:15:00,41.09
10/9/2017,22:30:00,41.043
10/9/2017,22:45:00,41.043
10/9/2017,23:00:00,40.998
10/9/2017,23:15:00,40.998
10/9/2017,23:30:00,40.951
10/9/2017,23:45:00,40.951
10/10/2017,0:00:00,40.951
10/10/2017,0:15:00,40.905
10/10/2017,0:30:00,40.905
10/10/2017,0:45:00,40.905
10/10/2017,1:00:00,40.905
10/10/2017,1:15:00,40.905
10/10/2017,1:30:00,40.858
10/10/2017,1:45:00,40.858
10/10/2017,2:00:00,40.811
10/10/2017,2:15:00,40.811
10/10/2017,2:30:00,40.764
10/10/2017,2:45:00,40.719
10/10/2017,3:00:00,40.719
10/10/2017,3:15:00,40.672
10/10/2017,3:30:00,40.672
10/10/2017,3:45:00,40.626
10/10/2017,4:00:00,40.579
10/10/2017,4:15:00,40.579
10/10/2017,4:30:00,40.532
10/10/2017,4:45:00,40.532
10/10/2017,5:00:00,40.532
10/10/2017,5:15:00,40.485
10/10/2017,5:30:00,40.485
10/10/2017,5:45:00,40.485
10/10/2017,6:00:00,40.485
10/10/2017,6:15:00,40.532
10/10/2017,6:30:00,40.532
10/10/2017,6:45:00,40.532
10/10/2017,7:00:00,40.579
10/10/2017,7:15:00,40.579
10/10/2017,7:30:00,40.579
10/10/2017,7:45:00,40.579
10/10/2017,8:00:00,40.579
10/10/2017,8:15:00,40.579
10/10/2017,8:30:00,40.532
10/10/2017,8:45:00,40.532
10/10/2017,9:00:00,40.532
10/10/2017,9:15:00,40.532
10/10/2017,9:30:00,40.532
10/10/2017,9:45:00,40.579
10/10/2017,10:00:00,40.579
10/10/2017,10:15:00,40.626
10/10/2017,10:30:00,40.672
10/10/2017,10:45:00,40.719
10/10/2017,11:00:00,40.764
10/10/2017,11:15:00,40.811
10/10/2017,11:30:00,40.858
10/10/2017,11:45:00,40.905
10/10/2017,12:00:00,40.998
10/10/2017,12:15:00,41.043
10/10/2017,12:30:00,41.09
10/10/2017,12:45:00,41.184
10/10/2017,13:00:00,41.277
10/10/2017,13:15:00,41.369
10/10/2017,13:30:00,41.416
10/10/2017,13:45:00,41.508
10/10/2017,14:00:00,41.554
10/10/2017,14:15:00,41.648
10/10/2017,14:30:00,41.74
10/10/2017,14:45:00,41.787
10/10/2017,15:00:00,41.878
10/10/2017,15:15:00,41.925
10/10/2017,15:30:00,41.97
10/10/2017,15:45:00,42.017
10/10/2017,16:00:00,42.064
10/10/2017,16:15:00,42.064
10/10/2017,16:30:00,42.109
10/10/2017,16:45:00,42.109
10/10/2017,17:00:00,42.156
10/10/2017,17:15:00,42.156
10/10/2017,17:30:00,42.156
10/10/2017,17:45:00,42.156
10/10/2017,18:00:00,42.202
10/10/2017,18:15:00,42.202
10/10/2017,18:30:00,42.202
10/10/2017,18:45:00,42.202
10/10/2017,19:00:00,42.202
10/10/2017,19:15:00,42.156
10/10/2017,19:30:00,42.156
10/10/2017,19:45:00,42.156
10/10/2017,20:00:00,42.109
10/10/2017,20:15:00,42.109
10/10/2017,20:30:00,42.109
10/10/2017,20:45:00,42.064
10/10/2017,21:00:00,42.064
10/10/2017,21:15:00,42.064
10/10/2017,21:30:00,42.017
10/10/2017,21:45:00,42.017
10/10/2017,22:00:00,41.97
10/10/2017,22:15:00,41.97
10/10/2017,22:30:00,41.97
10/10/2017,22:45:00,41.925
10/10/2017,23:00:00,41.925
10/10/2017,23:15:00,41.925
10/10/2017,23:30:00,41.878
10/10/2017,23:45:00,41.878
10/11/2017,0:00:00,41.832
10/11/2017,0:15:00,41.787
10/11/2017,0:30:00,41.787
10/11/2017,0:45:00,41.787
10/11/2017,1:00:00,41.74
10/11/2017,1:15:00,41.693
10/11/2017,1:30:00,41.648
10/11/2017,1:45:00,41.648
10/11/2017,2:00:00,41.601
10/11/2017,2:15:00,41.601
10/11/2017,2:30:00,41.554
10/11/2017,2:45:00,41.508
10/11/2017,3:00:00,41.508
10/11/2017,3:15:00,41.463
10/11/2017,3:30:00,41.463
10/11/2017,3:45:00,41.463
10/11/2017,4:00:00,41.416
10/11/2017,4:15:00,41.416
10/11/2017,4:30:00,41.369
10/11/2017,4:45:00,41.369
10/11/2017,5:00:00,41.322
10/11/2017,5:15:00,41.322
10/11/2017,5:30:00,41.322
10/11/2017,5:45:00,41.277
10/11/2017,6:00:00,41.277
10/11/2017,6:15:00,41.23
10/11/2017,6:30:00,41.23
10/11/2017,6:45:00,41.23
10/11/2017,7:00:00,41.184
10/11/2017,7:15:00,41.137
10/11/2017,7:30:00,41.137
10/11/2017,7:45:00,41.09
10/11/2017,8:00:00,41.043
10/11/2017,8:15:00,41.043
10/11/2017,8:30:00,40.998
10/11/2017,8:45:00,40.951
10/11/2017,9:00:00,40.951
10/11/2017,9:15:00,40.905
10/11/2017,9:30:00,40.905
10/11/2017,9:45:00,40.905
10/11/2017,10:00:00,40.905
10/11/2017,10:15:00,40.905
10/11/2017,10:30:00,40.905
10/11/2017,10:45:00,40.905
10/11/2017,11:00:00,40.951
10/11/2017,11:15:00,40.998
10/11/2017,11:30:00,41.043
10/11/2017,11:45:00,41.09
10/11/2017,12:00:00,41.184
10/11/2017,12:15:00,41.277
10/11/2017,12:30:00,41.322
10/11/2017,12:45:00,41.416
10/11/2017,13:00:00,41.508
10/11/2017,13:15:00,41.601
10/11/2017,13:30:00,41.648
10/11/2017,13:45:00,41.74
10/11/2017,14:00:00,41.832
10/11/2017,14:15:00,41.878
10/11/2017,14:30:00,41.97
10/11/2017,14:45:00,42.064
10/11/2017,15:00:00,42.109
10/11/2017,15:15:00,42.202
10/11/2017,15:30:00,42.294
10/11/2017,15:45:00,42.341
10/11/2017,16:00:00,42.386
10/11/2017,16:15:00,42.433
10/11/2017,16:30:00,42.433
10/11/2017,16:45:00,42.433
10/11/2017,17:00:00,42.433
10/11/2017,17:15:00,42.433
10/11/2017,17:30:00,42.433
10/11/2017,17:45:00,42.433
10/11/2017,18:00:00,42.433
10/11/2017,18:15:00,42.433
10/11/2017,18:30:00,42.433
10/11/2017,18:45:00,42.433
10/11/2017,19:00:00,42.386
10/11/2017,19:15:00,42.341
10/11/2017,19:30:00,42.294
10/11/2017,19:45:00,42.247
10/11/2017,20:00:00,42.202
10/11/2017,20:15:00,42.156
10/11/2017,20:30:00,42.109
10/11/2017,20:45:00,42.064
10/11/2017,21:00:00,41.97
10/11/2017,21:15:00,41.925
10/11/2017,21:30:00,41.878
10/11/2017,21:45:00,41.787
10/11/2017,22:00:00,41.693
10/11/2017,22:15:00,41.601
10/11/2017,22:30:00,41.554
10/11/2017,22:45:00,41.463
10/11/2017,23:00:00,41.369
10/11/2017,23:15:00,41.277
10/11/2017,23:30:00,41.23
10/11/2017,23:45:00,41.137
10/12/2017,0:00:00,41.09
10/12/2017,0:15:00,40.998
10/12/2017,0:30:00,40.951
10/12/2017,0:45:00,40.905
10/12/2017,1:00:00,40.858
10/12/2017,1:15:00,40.811
10/12/2017,1:30:00,40.719
10/12/2017,1:45:00,40.672
10/12/2017,2:00:00,40.626
10/12/2017,2:15:00,40.532
10/12/2017,2:30:00,40.485
10/12/2017,2:45:00,40.438
10/12/2017,3:00:00,40.392
10/12/2017,3:15:00,40.345
10/12/2017,3:30:00,40.298
10/12/2017,3:45:00,40.298
10/12/2017,4:00:00,40.251
10/12/2017,4:15:00,40.251
10/12/2017,4:30:00,40.204
10/12/2017,4:45:00,40.158
10/12/2017,5:00:00,40.158
10/12/2017,5:15:00,40.111
10/12/2017,5:30:00,40.111
10/12/2017,5:45:00,40.111
10/12/2017,6:00:00,40.111
10/12/2017,6:15:00,40.158
10/12/2017,6:30:00,40.158
10/12/2017,6:45:00,40.111
10/12/2017,7:00:00,40.158
10/12/2017,7:15:00,40.158
10/12/2017,7:30:00,40.158
10/12/2017,7:45:00,40.158
10/12/2017,8:00:00,40.158
10/12/2017,8:15:00,40.204
10/12/2017,8:30:00,40.204
10/12/2017,8:45:00,40.204
10/12/2017,9:00:00,40.204
10/12/2017,9:15:00,40.204
10/12/2017,9:30:00,40.251
10/12/2017,9:45:00,40.251
10/12/2017,10:00:00,40.298
10/12/2017,10:15:00,40.298
10/12/2017,10:30:00,40.345
10/12/2017,10:45:00,40.345
10/12/2017,11:00:00,40.392
10/12/2017,11:15:00,40.438
10/12/2017,11:30:00,40.438
10/12/2017,11:45:00,40.485
10/12/2017,12:00:00,40.485
10/12/2017,12:15:00,40.532
10/12/2017,12:30:00,40.579
10/12/2017,12:45:00,40.579
10/12/2017,13:00:00,40.626
10/12/2017,13:15:00,40.626
10/12/2017,13:30:00,40.672
10/12/2017,13:45:00,40.672
10/12/2017,14:00:00,40.719
10/12/2017,14:15:00,40.719
10/12/2017,14:30:00,40.764
10/12/2017,14:45:00,40.811
10/12/2017,15:00:00,40.811
10/12/2017,15:15:00,40.858
10/12/2017,15:30:00,40.858
10/12/2017,15:45:00,40.905
10/12/2017,16:00:00,40.905
10/12/2017,16:15:00,40.905
10/12/2017,16:30:00,40.951
10/12/2017,16:45:00,40.951
10/12/2017,17:00:00,40.951
10/12/2017,17:15:00,40.998
10/12/2017,17:30:00,40.998
10/12/2017,17:45:00,40.998
10/12/2017,18:00:00,40.998
10/12/2017,18:15:00,40.998
10/12/2017,18:30:00,40.998
10/12/2017,18:45:00,40.998
10/12/2017,19:00:00,40.998
10/12/2017,19:15:00,41.043
10/12/2017,19:30:00,41.043
10/12/2017,19:45:00,41.043
10/12/2017,20:00:00,41.043
10/12/2017,20:15:00,41.043
10/12/2017,20:30:00,41.043
10/12/2017,20:45:00,41.043
10/12/2017,21:00:00,41.043
10/12/2017,21:15:00,41.043
10/12/2017,21:30:00,41.043
10/12/2017,21:45:00,41.09
10/12/2017,22:00:00,41.09
10/12/2017,22:15:00,41.09
10/12/2017,22:30:00,41.09
10/12/2017,22:45:00,41.09
10/12/2017,23:00:00,41.137
10/12/2017,23:15:00,41.137
10/12/2017,23:30:00,41.137
10/12/2017,23:45:00,41.184
10/13/2017,0:00:00,41.184
10/13/2017,0:15:00,41.23
10/13/2017,0:30:00,41.23
10/13/2017,0:45:00,41.23
10/13/2017,1:00:00,41.277
10/13/2017,1:15:00,41.277
10/13/2017,1:30:00,41.277
10/13/2017,1:45:00,41.322
10/13/2017,2:00:00,41.322
10/13/2017,2:15:00,41.322
10/13/2017,2:30:00,41.369
10/13/2017,2:45:00,41.369
10/13/2017,3:00:00,41.369
10/13/2017,3:15:00,41.369
10/13/2017,3:30:00,41.369
10/13/2017,3:45:00,41.369
10/13/2017,4:00:00,41.369
10/13/2017,4:15:00,41.369
10/13/2017,4:30:00,41.322
10/13/2017,4:45:00,41.322
10/13/2017,5:00:00,41.277
10/13/2017,5:15:00,41.23
10/13/2017,5:30:00,41.184
10/13/2017,5:45:00,41.09
10/13/2017,6:00:00,41.043
10/13/2017,6:15:00,40.998
10/13/2017,6:30:00,40.905
10/13/2017,6:45:00,40.811
10/13/2017,7:00:00,40.764
10/13/2017,7:15:00,40.672
10/13/2017,7:30:00,40.626
10/13/2017,7:45:00,40.579
